beer1,beer2,scaled_r2
 Sierra Nevada Bigfoot Barleywine Style Ale, Founders Breakfast Stout,0.12249410319539127
 Sierra Nevada Bigfoot Barleywine Style Ale, Founders KBS (Kentucky Breakfast Stout),-0.010309805973578808
 Sierra Nevada Bigfoot Barleywine Style Ale, Franziskaner Hefe-Weisse,0.11740427429563784
 Sierra Nevada Bigfoot Barleywine Style Ale, Golden Monkey,0.16609908530940584
 Sierra Nevada Bigfoot Barleywine Style Ale, Great Lakes Edmund Fitzgerald Porter,0.09418168338508429
 Sierra Nevada Bigfoot Barleywine Style Ale, Guinness Draught,0.10599653748997626
 Sierra Nevada Bigfoot Barleywine Style Ale, Hennepin (Farmhouse Saison),0.09245764916159598
 Sierra Nevada Bigfoot Barleywine Style Ale, Hoegaarden Original White Ale,0.04319346575432735
 Sierra Nevada Bigfoot Barleywine Style Ale, Hop Rod Rye,0.24396188004358818
 Sierra Nevada Bigfoot Barleywine Style Ale, Hop Stoopid,0.14532530023805845
 Sierra Nevada Bigfoot Barleywine Style Ale, Hop Wallop,0.17214411263232265
 Sierra Nevada Bigfoot Barleywine Style Ale, HopDevil Ale,0.12162469962655312
 Sierra Nevada Bigfoot Barleywine Style Ale, IPA,-0.0984621877450219
 Sierra Nevada Bigfoot Barleywine Style Ale, Imperial Stout,0.1493569359137475
 Sierra Nevada Bigfoot Barleywine Style Ale, India Pale Ale,-0.04627608520653396
 Sierra Nevada Bigfoot Barleywine Style Ale, Indian Brown Ale,0.13472612950755858
 Sierra Nevada Bigfoot Barleywine Style Ale, La Fin Du Monde,0.2290917442833055
 Sierra Nevada Bigfoot Barleywine Style Ale, Maharaja,0.17690633519875115
 Sierra Nevada Bigfoot Barleywine Style Ale, Maudite,0.18499887590157774
 Sierra Nevada Bigfoot Barleywine Style Ale, Midas Touch Golden Elixir,0.0702808616212192
 Sierra Nevada Bigfoot Barleywine Style Ale, Newcastle Brown Ale,0.033251668802937666
 Sierra Nevada Bigfoot Barleywine Style Ale, Oak Aged Yeti Imperial Stout,0.27022915310952633
 Sierra Nevada Bigfoot Barleywine Style Ale, Oaked Arrogant Bastard Ale,0.11654066059064166
 Sierra Nevada Bigfoot Barleywine Style Ale, Oatmeal Stout,0.035879392177597176
 Sierra Nevada Bigfoot Barleywine Style Ale, Oktoberfest,0.0579648836345194
 Sierra Nevada Bigfoot Barleywine Style Ale, Old Rasputin Russian Imperial Stout,0.14229436754765806
 Sierra Nevada Bigfoot Barleywine Style Ale, Ommegang (Abbey Ale),0.16343410419581086
 Sierra Nevada Bigfoot Barleywine Style Ale, Orval Trappist Ale,0.10062403059373085
 Sierra Nevada Bigfoot Barleywine Style Ale, Pabst Blue Ribbon (PBR),-0.09738181393732093
 Sierra Nevada Bigfoot Barleywine Style Ale, Pale Ale,0.04236911813091745
 Sierra Nevada Bigfoot Barleywine Style Ale, Palo Santo Marron,0.05726166307726131
 Sierra Nevada Bigfoot Barleywine Style Ale, Pliny The Elder,0.05938585087195581
 Sierra Nevada Bigfoot Barleywine Style Ale, Porter,-0.03326631526767089
 Sierra Nevada Bigfoot Barleywine Style Ale, Prima Pils,0.17104872647137015
 Sierra Nevada Bigfoot Barleywine Style Ale, Punkin Ale,0.17228948518122167
 Sierra Nevada Bigfoot Barleywine Style Ale, Péché Mortel (Imperial Stout Au Cafe),0.1291656598889571
 Sierra Nevada Bigfoot Barleywine Style Ale, Racer 5 India Pale Ale,0.18673833902086473
 Sierra Nevada Bigfoot Barleywine Style Ale, Raison D'etre,0.06223167923995484
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Adams Black Lager,0.03868372387020543
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Adams Boston Lager,0.05676606158570004
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Adams Octoberfest,0.01816950927514882
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Adams Summer Ale,-0.06580052163579604
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Adams Winter Lager,0.10727418247845687
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Smith's Imperial Stout,0.22993463115726234
 Sierra Nevada Bigfoot Barleywine Style Ale, Samuel Smith's Oatmeal Stout,0.15750661179245404
 Sierra Nevada Bigfoot Barleywine Style Ale, Schneider Aventinus,0.12557801340294514
 Sierra Nevada Bigfoot Barleywine Style Ale, Shakespeare Oatmeal Stout,0.08782006977692736
 Sierra Nevada Bigfoot Barleywine Style Ale, Sierra Nevada Celebration Ale,0.21655384465736324
 Sierra Nevada Bigfoot Barleywine Style Ale, Sierra Nevada Pale Ale,0.23181338841640783
 Sierra Nevada Bigfoot Barleywine Style Ale, Sierra Nevada Torpedo Extra IPA,0.1533773861271398
 Sierra Nevada Bigfoot Barleywine Style Ale," Smuttynose IPA ""Finest Kind""",0.24988810559711558
 Sierra Nevada Bigfoot Barleywine Style Ale, St. Bernardus Abt 12,0.11893033962680859
 Sierra Nevada Bigfoot Barleywine Style Ale, Stone IPA (India Pale Ale),0.10615524624421335
 Sierra Nevada Bigfoot Barleywine Style Ale, Stone Imperial Russian Stout,0.18283242275292572
 Sierra Nevada Bigfoot Barleywine Style Ale, Stone Ruination IPA,0.20252354700092973
 Sierra Nevada Bigfoot Barleywine Style Ale, Stone Smoked Porter,0.025749698097854247
 Sierra Nevada Bigfoot Barleywine Style Ale, Stone Sublimely Self-Righteous Ale,0.21185543448961122
 Sierra Nevada Bigfoot Barleywine Style Ale, Storm King Stout,0.25683938212446517
 Sierra Nevada Bigfoot Barleywine Style Ale, Ten FIDY,0.14494494893726734
 Sierra Nevada Bigfoot Barleywine Style Ale, Three Philosophers Belgian Style Blend (Quadrupel),0.08027893019390375
 Sierra Nevada Bigfoot Barleywine Style Ale, Trappistes Rochefort 10,0.22066699648762972
 Sierra Nevada Bigfoot Barleywine Style Ale, Trappistes Rochefort 8,0.15551975251847527
 Sierra Nevada Bigfoot Barleywine Style Ale, Trois Pistoles,0.1423132799493686
 Sierra Nevada Bigfoot Barleywine Style Ale, Tröegs Nugget Nectar,0.1481651447263687
 Sierra Nevada Bigfoot Barleywine Style Ale, Two Hearted Ale,0.1885019417285797
 Sierra Nevada Bigfoot Barleywine Style Ale, Weihenstephaner Hefeweissbier,0.13550454557592329
 Sierra Nevada Bigfoot Barleywine Style Ale, Westmalle Trappist Tripel,0.1470764177867196
 Sierra Nevada Bigfoot Barleywine Style Ale, World Wide Stout,0.13746323689927004
 Sierra Nevada Bigfoot Barleywine Style Ale, Yeti Imperial Stout,0.22088784976809142
 Sierra Nevada Bigfoot Barleywine Style Ale, Young's Double Chocolate Stout,0.09742584433760029
 Sierra Nevada Bigfoot Barleywine Style Ale, Yuengling Traditional Lager,0.018462449996383776
 Sierra Nevada Celebration Ale, #9,0.04958041099997932
 Sierra Nevada Celebration Ale, 120 Minute IPA,-0.06146773644500985
 Sierra Nevada Celebration Ale, 60 Minute IPA,0.18018807449578514
 Sierra Nevada Celebration Ale, 90 Minute IPA,0.17236285342125732
 Sierra Nevada Celebration Ale, Alpha King Pale Ale,0.04029573196469726
 Sierra Nevada Celebration Ale, Anchor Steam Beer,0.051765379568455144
 Sierra Nevada Celebration Ale, ApriHop,0.20852350589631097
 Sierra Nevada Celebration Ale, Arrogant Bastard Ale,0.2869513270914153
 Sierra Nevada Celebration Ale, Ayinger Celebrator Doppelbock,0.007917959834761469
 Sierra Nevada Celebration Ale, Bell's Expedition Stout,0.09127992173774432
 Sierra Nevada Celebration Ale, Bell's Hopslam Ale,0.08832994769618474
 Sierra Nevada Celebration Ale, Bell's Oberon Ale,0.038249927565127
 Sierra Nevada Celebration Ale, Blue Moon Belgian White,-0.03534539452249131
 Sierra Nevada Celebration Ale, Bourbon County Brand Stout,0.011984081002833701
 Sierra Nevada Celebration Ale, Brooklyn Black Chocolate Stout,0.20024714315508366
 Sierra Nevada Celebration Ale, Budweiser,-0.0508210233180911
 Sierra Nevada Celebration Ale, Burton Baton,0.2210912882368384
 Sierra Nevada Celebration Ale, Chimay Grande Réserve (Blue),0.11049502876564284
 Sierra Nevada Celebration Ale, Chimay Première (Red),0.11294073048730252
 Sierra Nevada Celebration Ale, Chimay Tripel (White),0.09208506131635749
 Sierra Nevada Celebration Ale, Chocolate Stout,0.18525359977213512
 Sierra Nevada Celebration Ale, Dale's Pale Ale,0.21263110086292858
 Sierra Nevada Celebration Ale, Dead Guy Ale,0.12738879598467834
 Sierra Nevada Celebration Ale, Delirium Tremens,0.11945451528193873
 Sierra Nevada Celebration Ale, Double Bastard Ale,0.30125732304621616
 Sierra Nevada Celebration Ale, Dreadnaught IPA,0.11788203252558055
 Sierra Nevada Celebration Ale, Duvel,0.15913164985783415
 Sierra Nevada Celebration Ale, Fat Tire Amber Ale,0.13036819703945174
 Sierra Nevada Celebration Ale, Founders Breakfast Stout,0.1777588601648663
 Sierra Nevada Celebration Ale, Founders KBS (Kentucky Breakfast Stout),0.1587065347420472
 Sierra Nevada Celebration Ale, Franziskaner Hefe-Weisse,0.15631494285404451
 Sierra Nevada Celebration Ale, Golden Monkey,0.17948258177877707
 Sierra Nevada Celebration Ale, Great Lakes Edmund Fitzgerald Porter,0.10229944130222157
 Sierra Nevada Celebration Ale, Guinness Draught,0.044711700801270876
 Sierra Nevada Celebration Ale, Hennepin (Farmhouse Saison),0.17349772085137283
 Sierra Nevada Celebration Ale, Hoegaarden Original White Ale,0.13231884364250798
 Sierra Nevada Celebration Ale, Hop Rod Rye,0.1691492751484851
 Sierra Nevada Celebration Ale, Hop Stoopid,0.16219873432617216
 Sierra Nevada Celebration Ale, Hop Wallop,0.19242167652346887
 Sierra Nevada Celebration Ale, HopDevil Ale,0.2423353186222132
 Sierra Nevada Celebration Ale, IPA,0.10735077118581536
 Sierra Nevada Celebration Ale, Imperial Stout,0.2526882928919329
 Sierra Nevada Celebration Ale, India Pale Ale,0.05122228832595321
 Sierra Nevada Celebration Ale, Indian Brown Ale,0.17097991620050504
 Sierra Nevada Celebration Ale, La Fin Du Monde,0.18992979130749982
 Sierra Nevada Celebration Ale, Maharaja,0.16766347094604703
 Sierra Nevada Celebration Ale, Maudite,0.16980023906146446
 Sierra Nevada Celebration Ale, Midas Touch Golden Elixir,0.0933095547944463
 Sierra Nevada Celebration Ale, Newcastle Brown Ale,0.010981361278071637
 Sierra Nevada Celebration Ale, Oak Aged Yeti Imperial Stout,0.1605415441634698
 Sierra Nevada Celebration Ale, Oaked Arrogant Bastard Ale,0.23206100479983474
 Sierra Nevada Celebration Ale, Oatmeal Stout,0.2116466579412297
 Sierra Nevada Celebration Ale, Oktoberfest,0.06990216926994146
 Sierra Nevada Celebration Ale, Old Rasputin Russian Imperial Stout,0.10852928592925835
 Sierra Nevada Celebration Ale, Ommegang (Abbey Ale),0.08822693117923337
 Sierra Nevada Celebration Ale, Orval Trappist Ale,0.03652148609125722
 Sierra Nevada Celebration Ale, Pabst Blue Ribbon (PBR),0.052440483449472976
 Sierra Nevada Celebration Ale, Pale Ale,0.016100824553283752
 Sierra Nevada Celebration Ale, Palo Santo Marron,0.07513804239890316
 Sierra Nevada Celebration Ale, Pliny The Elder,0.2937933732702659
 Sierra Nevada Celebration Ale, Porter,0.1592809044133363
 Sierra Nevada Celebration Ale, Prima Pils,0.21241235838488506
 Sierra Nevada Celebration Ale, Punkin Ale,0.19552624655681336
 Sierra Nevada Celebration Ale, Péché Mortel (Imperial Stout Au Cafe),0.15052774420011042
 Sierra Nevada Celebration Ale, Racer 5 India Pale Ale,0.2772968727970637
 Sierra Nevada Celebration Ale, Raison D'etre,0.1818263532048565
 Sierra Nevada Celebration Ale, Samuel Adams Black Lager,0.034249293344618154
 Sierra Nevada Celebration Ale, Samuel Adams Boston Lager,0.09366560905966755
 Sierra Nevada Celebration Ale, Samuel Adams Octoberfest,0.012761447124906308
 Sierra Nevada Celebration Ale, Samuel Adams Summer Ale,-0.05024721556591217
 Sierra Nevada Celebration Ale, Samuel Adams Winter Lager,0.0353239605040237
 Sierra Nevada Celebration Ale, Samuel Smith's Imperial Stout,0.1361110566839885
 Sierra Nevada Celebration Ale, Samuel Smith's Oatmeal Stout,0.09007294939105717
 Sierra Nevada Celebration Ale, Schneider Aventinus,0.14911702690126322
 Sierra Nevada Celebration Ale, Shakespeare Oatmeal Stout,0.1597089188176154
 Sierra Nevada Celebration Ale, Sierra Nevada Bigfoot Barleywine Style Ale,0.2165538446573632
 Sierra Nevada Celebration Ale, Sierra Nevada Pale Ale,0.258034945527035
 Sierra Nevada Celebration Ale, Sierra Nevada Torpedo Extra IPA,0.18824048501278406
 Sierra Nevada Celebration Ale," Smuttynose IPA ""Finest Kind""",0.22420214131779895
 Sierra Nevada Celebration Ale, St. Bernardus Abt 12,0.18708050053423567
 Sierra Nevada Celebration Ale, Stone IPA (India Pale Ale),0.30783824149308886
 Sierra Nevada Celebration Ale, Stone Imperial Russian Stout,0.018678060664002617
 Sierra Nevada Celebration Ale, Stone Ruination IPA,0.26001227276592825
 Sierra Nevada Celebration Ale, Stone Smoked Porter,0.17171443586399515
 Sierra Nevada Celebration Ale, Stone Sublimely Self-Righteous Ale,0.20835034424539758
 Sierra Nevada Celebration Ale, Storm King Stout,0.08745530073095309
 Sierra Nevada Celebration Ale, Ten FIDY,0.25449697752965683
 Sierra Nevada Celebration Ale, Three Philosophers Belgian Style Blend (Quadrupel),0.20851963561751266
 Sierra Nevada Celebration Ale, Trappistes Rochefort 10,0.09879524932901063
 Sierra Nevada Celebration Ale, Trappistes Rochefort 8,0.12545609067254204
 Sierra Nevada Celebration Ale, Trois Pistoles,0.0881960703078853
 Sierra Nevada Celebration Ale, Tröegs Nugget Nectar,0.29354367612907145
 Sierra Nevada Celebration Ale, Two Hearted Ale,0.251039646955523
 Sierra Nevada Celebration Ale, Weihenstephaner Hefeweissbier,0.13088625380652502
 Sierra Nevada Celebration Ale, Westmalle Trappist Tripel,0.1371572698620326
 Sierra Nevada Celebration Ale, World Wide Stout,0.1250752832706416
 Sierra Nevada Celebration Ale, Yeti Imperial Stout,0.21865916362508325
 Sierra Nevada Celebration Ale, Young's Double Chocolate Stout,0.08356475753123414
 Sierra Nevada Celebration Ale, Yuengling Traditional Lager,0.03221503056089908
 Sierra Nevada Pale Ale, #9,0.0981716456548832
 Sierra Nevada Pale Ale, 120 Minute IPA,-0.03850143958282648
 Sierra Nevada Pale Ale, 60 Minute IPA,0.1632862766838906
 Sierra Nevada Pale Ale, 90 Minute IPA,0.04622284536225803
 Sierra Nevada Pale Ale, Alpha King Pale Ale,0.04882041737064456
 Sierra Nevada Pale Ale, Anchor Steam Beer,0.2638499060818473
 Sierra Nevada Pale Ale, ApriHop,0.10747615963079211
 Sierra Nevada Pale Ale, Arrogant Bastard Ale,0.16745546930360433
 Sierra Nevada Pale Ale, Ayinger Celebrator Doppelbock,0.023757673149625846
 Sierra Nevada Pale Ale, Bell's Expedition Stout,-0.031059978661725756
 Sierra Nevada Pale Ale, Bell's Hopslam Ale,-0.026028426571933064
 Sierra Nevada Pale Ale, Bell's Oberon Ale,0.23656069859905507
 Sierra Nevada Pale Ale, Blue Moon Belgian White,0.0010689349528197568
 Sierra Nevada Pale Ale, Bourbon County Brand Stout,-0.03085274779774224
 Sierra Nevada Pale Ale, Brooklyn Black Chocolate Stout,0.06179282677978073
 Sierra Nevada Pale Ale, Budweiser,0.04932274164456537
 Sierra Nevada Pale Ale, Burton Baton,0.020114750722479785
 Sierra Nevada Pale Ale, Chimay Grande Réserve (Blue),0.039558301464980544
 Sierra Nevada Pale Ale, Chimay Première (Red),0.1368506024959981
 Sierra Nevada Pale Ale, Chimay Tripel (White),0.16702897369766664
 Sierra Nevada Pale Ale, Chocolate Stout,0.16613497332217236
 Sierra Nevada Pale Ale, Dale's Pale Ale,0.061367274791909225
 Sierra Nevada Pale Ale, Dead Guy Ale,0.21744663110080767
 Sierra Nevada Pale Ale, Delirium Tremens,-0.004819649318108413
 Sierra Nevada Pale Ale, Double Bastard Ale,0.018386210218332432
 Sierra Nevada Pale Ale, Dreadnaught IPA,0.19759455223536077
 Sierra Nevada Pale Ale, Duvel,0.0527439314570851
 Sierra Nevada Pale Ale, Fat Tire Amber Ale,0.2017001617195066
 Sierra Nevada Pale Ale, Founders Breakfast Stout,0.08231131941755797
 Sierra Nevada Pale Ale, Founders KBS (Kentucky Breakfast Stout),0.06732411321381346
 Sierra Nevada Pale Ale, Franziskaner Hefe-Weisse,0.17756896413236714
 Sierra Nevada Pale Ale, Golden Monkey,0.03364766845521268
 Sierra Nevada Pale Ale, Great Lakes Edmund Fitzgerald Porter,0.061907549063903326
 Sierra Nevada Pale Ale, Guinness Draught,0.0905964281948001
 Sierra Nevada Pale Ale, Hennepin (Farmhouse Saison),0.036974811211387945
 Sierra Nevada Pale Ale, Hoegaarden Original White Ale,0.028542459184986293
 Sierra Nevada Pale Ale, Hop Rod Rye,-0.015049803972551918
 Sierra Nevada Pale Ale, Hop Stoopid,0.13269046559304584
 Sierra Nevada Pale Ale, Hop Wallop,-0.038036101952064964
 Sierra Nevada Pale Ale, HopDevil Ale,0.05836416337939805
 Sierra Nevada Pale Ale, IPA,0.11739091208045209
 Sierra Nevada Pale Ale, Imperial Stout,0.009738498366630993
 Sierra Nevada Pale Ale, India Pale Ale,0.16018992274842553
 Sierra Nevada Pale Ale, Indian Brown Ale,0.04250905671104917
 Sierra Nevada Pale Ale, La Fin Du Monde,0.10126568841187042
 Sierra Nevada Pale Ale, Maharaja,0.089272589179255
 Sierra Nevada Pale Ale, Maudite,0.03229770138996096
 Sierra Nevada Pale Ale, Midas Touch Golden Elixir,0.08391819837677071
 Sierra Nevada Pale Ale, Newcastle Brown Ale,0.08480726966157819
 Sierra Nevada Pale Ale, Oak Aged Yeti Imperial Stout,-0.010314263581297795
 Sierra Nevada Pale Ale, Oaked Arrogant Bastard Ale,0.2051766694911405
 Sierra Nevada Pale Ale, Oatmeal Stout,0.15834086593823185
 Sierra Nevada Pale Ale, Oktoberfest,0.1489829640087685
 Sierra Nevada Pale Ale, Old Rasputin Russian Imperial Stout,0.08492921500705536
 Sierra Nevada Pale Ale, Ommegang (Abbey Ale),0.10410297046652867
 Sierra Nevada Pale Ale, Orval Trappist Ale,0.12492729494068448
 Sierra Nevada Pale Ale, Pabst Blue Ribbon (PBR),0.08688561052786897
 Sierra Nevada Pale Ale, Pale Ale,0.1462736271290838
 Sierra Nevada Pale Ale, Palo Santo Marron,0.04772861598770563
 Sierra Nevada Pale Ale, Pliny The Elder,0.22605955795178267
 Sierra Nevada Pale Ale, Porter,0.0816808682595304
 Sierra Nevada Pale Ale, Prima Pils,0.18859687718364443
 Sierra Nevada Pale Ale, Punkin Ale,0.14650667186014052
 Sierra Nevada Pale Ale, Péché Mortel (Imperial Stout Au Cafe),0.019943347819226718
 Sierra Nevada Pale Ale, Racer 5 India Pale Ale,0.20859393630479978
 Sierra Nevada Pale Ale, Raison D'etre,-0.011929674944782379
 Sierra Nevada Pale Ale, Samuel Adams Black Lager,0.2693106164640091
 Sierra Nevada Pale Ale, Samuel Adams Boston Lager,0.2903160906290075
 Sierra Nevada Pale Ale, Samuel Adams Octoberfest,0.06594285679766217
 Sierra Nevada Pale Ale, Samuel Adams Summer Ale,0.12267935393887758
 Sierra Nevada Pale Ale, Samuel Adams Winter Lager,0.12290885161833394
 Sierra Nevada Pale Ale, Samuel Smith's Imperial Stout,0.13689077202862227
 Sierra Nevada Pale Ale, Samuel Smith's Oatmeal Stout,-0.03035843694745466
 Sierra Nevada Pale Ale, Schneider Aventinus,0.07979243060188587
 Sierra Nevada Pale Ale, Shakespeare Oatmeal Stout,0.08602512109437398
 Sierra Nevada Pale Ale, Sierra Nevada Bigfoot Barleywine Style Ale,0.23181338841640758
 Sierra Nevada Pale Ale, Sierra Nevada Celebration Ale,0.2580349455270345
 Sierra Nevada Pale Ale, Sierra Nevada Torpedo Extra IPA,0.036776516028603934
 Sierra Nevada Pale Ale," Smuttynose IPA ""Finest Kind""",0.23756476837725532
 Sierra Nevada Pale Ale, St. Bernardus Abt 12,-0.04210166535754721
 Sierra Nevada Pale Ale, Stone IPA (India Pale Ale),0.0964551824799807
 Sierra Nevada Pale Ale, Stone Imperial Russian Stout,0.09133032608213652
 Sierra Nevada Pale Ale, Stone Ruination IPA,0.08429649984155714
 Sierra Nevada Pale Ale, Stone Smoked Porter,0.051028003695064536
 Sierra Nevada Pale Ale, Stone Sublimely Self-Righteous Ale,0.13806608506508242
 Sierra Nevada Pale Ale, Storm King Stout,-0.008322628299829094
 Sierra Nevada Pale Ale, Ten FIDY,-0.08475450896079588
 Sierra Nevada Pale Ale, Three Philosophers Belgian Style Blend (Quadrupel),-0.04564235837132062
 Sierra Nevada Pale Ale, Trappistes Rochefort 10,-0.028734146799179388
 Sierra Nevada Pale Ale, Trappistes Rochefort 8,0.1054471748685791
 Sierra Nevada Pale Ale, Trois Pistoles,0.003491031520665078
 Sierra Nevada Pale Ale, Tröegs Nugget Nectar,0.10564520921801086
 Sierra Nevada Pale Ale, Two Hearted Ale,0.07938700866383135
 Sierra Nevada Pale Ale, Weihenstephaner Hefeweissbier,0.10375830025331335
 Sierra Nevada Pale Ale, Westmalle Trappist Tripel,0.031765113388618385
 Sierra Nevada Pale Ale, World Wide Stout,-0.09904316058905821
 Sierra Nevada Pale Ale, Yeti Imperial Stout,0.17153925019424796
 Sierra Nevada Pale Ale, Young's Double Chocolate Stout,0.05523303794016147
 Sierra Nevada Pale Ale, Yuengling Traditional Lager,0.08803514526882616
 Sierra Nevada Torpedo Extra IPA, #9,0.15876559430926562
 Sierra Nevada Torpedo Extra IPA, 120 Minute IPA,-0.07508312743693137
 Sierra Nevada Torpedo Extra IPA, 60 Minute IPA,0.12763619902069653
 Sierra Nevada Torpedo Extra IPA, 90 Minute IPA,0.09578404198412621
 Sierra Nevada Torpedo Extra IPA, Alpha King Pale Ale,-0.0009664248182984633
 Sierra Nevada Torpedo Extra IPA, Anchor Steam Beer,0.015983660908619957
 Sierra Nevada Torpedo Extra IPA, ApriHop,0.11335059290935998
 Sierra Nevada Torpedo Extra IPA, Arrogant Bastard Ale,0.18447444151073292
 Sierra Nevada Torpedo Extra IPA, Ayinger Celebrator Doppelbock,0.06122703851450602
 Sierra Nevada Torpedo Extra IPA, Bell's Expedition Stout,0.05438133510505331
 Sierra Nevada Torpedo Extra IPA, Bell's Hopslam Ale,0.10969034172741843
 Sierra Nevada Torpedo Extra IPA, Bell's Oberon Ale,0.042268277905129
 Sierra Nevada Torpedo Extra IPA, Blue Moon Belgian White,0.058862679955857054
 Sierra Nevada Torpedo Extra IPA, Bourbon County Brand Stout,0.0013913465857423733
 Sierra Nevada Torpedo Extra IPA, Brooklyn Black Chocolate Stout,0.06774538396126986
 Sierra Nevada Torpedo Extra IPA, Budweiser,-0.05854255831344489
 Sierra Nevada Torpedo Extra IPA, Burton Baton,0.04200069147726867
 Sierra Nevada Torpedo Extra IPA, Chimay Grande Réserve (Blue),0.1257202961973624
 Sierra Nevada Torpedo Extra IPA, Chimay Première (Red),-0.05458058711021495
 Sierra Nevada Torpedo Extra IPA, Chimay Tripel (White),0.019808419294459235
 Sierra Nevada Torpedo Extra IPA, Chocolate Stout,0.021505220627211608
 Sierra Nevada Torpedo Extra IPA, Dale's Pale Ale,0.1707748778091174
 Sierra Nevada Torpedo Extra IPA, Dead Guy Ale,0.09191661643656518
 Sierra Nevada Torpedo Extra IPA, Delirium Tremens,0.08653697034990705
 Sierra Nevada Torpedo Extra IPA, Double Bastard Ale,0.03881348827675157
 Sierra Nevada Torpedo Extra IPA, Dreadnaught IPA,-0.04478447478765403
 Sierra Nevada Torpedo Extra IPA, Duvel,0.11031468297679407
 Sierra Nevada Torpedo Extra IPA, Fat Tire Amber Ale,0.13263571410150007
 Sierra Nevada Torpedo Extra IPA, Founders Breakfast Stout,0.0372637101590129
 Sierra Nevada Torpedo Extra IPA, Founders KBS (Kentucky Breakfast Stout),0.10792943058356572
 Sierra Nevada Torpedo Extra IPA, Franziskaner Hefe-Weisse,0.12704736959371596
 Sierra Nevada Torpedo Extra IPA, Golden Monkey,-0.04617533290715712
 Sierra Nevada Torpedo Extra IPA, Great Lakes Edmund Fitzgerald Porter,-0.00948265241335099
 Sierra Nevada Torpedo Extra IPA, Guinness Draught,0.12195709237991127
 Sierra Nevada Torpedo Extra IPA, Hennepin (Farmhouse Saison),0.1892494774397267
 Sierra Nevada Torpedo Extra IPA, Hoegaarden Original White Ale,-0.060029576854368175
 Sierra Nevada Torpedo Extra IPA, Hop Rod Rye,0.11309818855570636
 Sierra Nevada Torpedo Extra IPA, Hop Stoopid,0.16210994372754928
 Sierra Nevada Torpedo Extra IPA, Hop Wallop,0.1621470261317494
 Sierra Nevada Torpedo Extra IPA, HopDevil Ale,0.017652271402039794
 Sierra Nevada Torpedo Extra IPA, IPA,0.2246559376722943
 Sierra Nevada Torpedo Extra IPA, Imperial Stout,0.1752674263613622
 Sierra Nevada Torpedo Extra IPA, India Pale Ale,0.11134909826758857
 Sierra Nevada Torpedo Extra IPA, Indian Brown Ale,0.016808769460226296
 Sierra Nevada Torpedo Extra IPA, La Fin Du Monde,0.01824375988472453
 Sierra Nevada Torpedo Extra IPA, Maharaja,0.10253589875803172
 Sierra Nevada Torpedo Extra IPA, Maudite,0.09535237317968795
 Sierra Nevada Torpedo Extra IPA, Midas Touch Golden Elixir,0.15219863556743046
 Sierra Nevada Torpedo Extra IPA, Newcastle Brown Ale,0.0574705898776026
 Sierra Nevada Torpedo Extra IPA, Oak Aged Yeti Imperial Stout,0.10672784210829665
 Sierra Nevada Torpedo Extra IPA, Oaked Arrogant Bastard Ale,0.11061520692041661
 Sierra Nevada Torpedo Extra IPA, Oatmeal Stout,0.07680993414420093
 Sierra Nevada Torpedo Extra IPA, Oktoberfest,0.14235474172714627
 Sierra Nevada Torpedo Extra IPA, Old Rasputin Russian Imperial Stout,0.046325122921688694
 Sierra Nevada Torpedo Extra IPA, Ommegang (Abbey Ale),0.051670484127334534
 Sierra Nevada Torpedo Extra IPA, Orval Trappist Ale,0.18705114274905946
 Sierra Nevada Torpedo Extra IPA, Pabst Blue Ribbon (PBR),0.043833245541425266
 Sierra Nevada Torpedo Extra IPA, Pale Ale,0.1268364621137332
 Sierra Nevada Torpedo Extra IPA, Palo Santo Marron,-0.032610176782749085
 Sierra Nevada Torpedo Extra IPA, Pliny The Elder,0.13405169574274192
 Sierra Nevada Torpedo Extra IPA, Porter,0.12639688860348314
 Sierra Nevada Torpedo Extra IPA, Prima Pils,0.17418466719429657
 Sierra Nevada Torpedo Extra IPA, Punkin Ale,0.24996270829253878
 Sierra Nevada Torpedo Extra IPA, Péché Mortel (Imperial Stout Au Cafe),0.07228136022836082
 Sierra Nevada Torpedo Extra IPA, Racer 5 India Pale Ale,0.1207859668328834
 Sierra Nevada Torpedo Extra IPA, Raison D'etre,0.06266672988364295
 Sierra Nevada Torpedo Extra IPA, Samuel Adams Black Lager,0.07118353401975332
 Sierra Nevada Torpedo Extra IPA, Samuel Adams Boston Lager,0.08911827228467868
 Sierra Nevada Torpedo Extra IPA, Samuel Adams Octoberfest,0.06565651922989588
 Sierra Nevada Torpedo Extra IPA, Samuel Adams Summer Ale,0.26890431216827065
 Sierra Nevada Torpedo Extra IPA, Samuel Adams Winter Lager,0.05396888816251776
 Sierra Nevada Torpedo Extra IPA, Samuel Smith's Imperial Stout,0.014244929454708052
 Sierra Nevada Torpedo Extra IPA, Samuel Smith's Oatmeal Stout,0.026504411679606415
 Sierra Nevada Torpedo Extra IPA, Schneider Aventinus,0.022439378722793737
 Sierra Nevada Torpedo Extra IPA, Shakespeare Oatmeal Stout,0.11163595108327269
